B_index,B_id,Latitude,Longitude,Start_time,End_time,Tags,B_Size,Influence,Zone,Cost
294,432995,34.034443,-118.264257,13:20,13:21,German Restaurant,214,0.318452381,0,0.033886353
295,432995,34.034443,-118.264257,13:22,13:23,Molecular Gastronomy Restaurant,229,0.34077381,0,0.031369584
296,432995,34.034443,-118.264257,13:25,13:26,Trade School,344,0.511904762,0,0.054007738
297,432995,34.034443,-118.264257,13:30,13:31,Donut Shop,617,1.836309524,0,0.18115717
298,432995,34.034443,-118.264257,13:35,13:36,Seafood Restaurant,473,0.703869048,0,0.075489879
299,432995,34.034443,-118.264257,13:36,13:37,Church,497,0.739583333,0,0.078166258
300,432995,34.034443,-118.264257,13:43,13:44,Travel & Transport,393,0.584821429,0,0.05652967
301,432995,34.034443,-118.264257,13:48,13:49,Rest Area,296,0.44047619,0,0.044061457
302,432995,34.034443,-118.264257,13:52,13:53,Shop & Service,221,0.328869048,0,0.032427764
303,432995,34.034443,-118.264257,13:54,13:55,Ice Cream Shop,639,0.950892857,0,0.087977656
304,432995,34.034443,-118.264257,13:55,13:56,Bowling Alley,447,1.330357143,0,0.145281429
305,432995,34.034443,-118.264257,13:57,13:58,Australian Restaurant,366,0.544642857,0,0.051160014
306,432995,34.034443,-118.264257,14:04,14:05,Distillery,333,0.495535714,0,0.0509446
307,432995,34.034443,-118.264257,14:11,14:12,Convention Center,180,0.267857143,0,0.025074878
308,432995,34.034443,-118.264257,14:12,14:13,Bike Rental / Bike Share,323,0.480654762,0,0.051994019
309,432995,34.034443,-118.264257,14:15,14:16,Australian Restaurant,87,0.129464286,0,0.012971377
310,432995,34.034443,-118.264257,14:17,14:18,Hotel,565,0.84077381,0,0.083927508
311,432995,34.034443,-118.264257,14:18,14:19,Japanese Restaurant,405,1.205357143,0,0.126712763
312,432995,34.034443,-118.264257,14:22,14:23,Garden,305,0.907738095,0,0.092442178
313,432995,34.034443,-118.264257,14:24,14:25,Post Office,178,0.264880952,0,0.026304087
314,432995,34.034443,-118.264257,14:29,14:30,Snack Place,521,0.775297619,0,0.08407017
315,432995,34.034443,-118.264257,14:32,14:33,Fair,475,0.706845238,0,0.063957443
316,432995,34.034443,-118.264257,14:34,14:35,Donut Shop,613,0.912202381,0,0.090173875
317,432995,34.034443,-118.264257,14:36,14:37,Latin American Restaurant,241,0.358630952,0,0.037303224
318,432995,34.034443,-118.264257,14:37,14:38,Airport,294,0.4375,0,0.044959833
319,432995,34.034443,-118.264257,14:43,14:44,Snack Place,568,0.845238095,0,0.079687312
320,432995,34.034443,-118.264257,14:49,14:50,Camera Store,174,0.258928571,0,0.023880492
321,432995,34.034443,-118.264257,14:53,14:54,Asian Restaurant,604,0.898809524,0,0.081801158
322,432995,34.034443,-118.264257,14:54,14:55,Sorority House,593,0.882440476,0,0.086576659
323,432995,34.034443,-118.264257,15:01,15:02,Cuban Restaurant,170,0.25297619,0,0.026612637
324,432995,34.034443,-118.264257,15:03,15:04,Fish & Chips Shop,477,0.709821429,0,0.072318988
325,432995,34.034443,-118.264257,15:06,15:07,Mediterranean Restaurant,193,0.287202381,0,0.029554735
326,432995,34.034443,-118.264257,15:09,15:10,Fish & Chips Shop,396,1.178571429,0,0.106443008
327,432995,34.034443,-118.264257,15:14,15:15,Taco Place,401,0.59672619,0,0.059816484
328,432995,34.034443,-118.264257,15:15,15:16,Trade School,305,0.453869048,0,0.046510881
329,432995,34.034443,-118.264257,15:17,15:18,Dessert Shop,219,0.325892857,0,0.034202837
330,432995,34.034443,-118.264257,15:19,15:20,Medical Center,423,1.258928571,0,0.133261907
331,432995,34.034443,-118.264257,15:21,15:22,Caribbean Restaurant,106,0.157738095,0,0.016583533
332,432995,34.034443,-118.264257,15:28,15:29,Outdoors & Recreation,666,0.991071429,0,0.091252425
333,432995,34.034443,-118.264257,15:30,15:31,Bowling Alley,160,0.238095238,0,0.023151405
334,432995,34.034443,-118.264257,15:31,15:32,Embassy / Consulate,389,0.578869048,0,0.052393585
335,432995,34.034443,-118.264257,15:34,15:35,Tea Room,600,0.892857143,0,0.091465871
336,432995,34.034443,-118.264257,15:36,15:37,Donut Shop,125,0.186011905,0,0.017218465
337,432995,34.034443,-118.264257,15:38,15:39,Road,301,0.447916667,0,0.040452057
338,432995,34.034443,-118.264257,15:40,15:41,Cuban Restaurant,348,1.553571429,0,0.151804727
339,432995,34.034443,-118.264257,15:42,15:43,Student Center,372,0.553571429,0,0.059026916
340,432995,34.034443,-118.264257,15:45,15:46,Bar,556,0.827380952,0,0.088745648
341,432995,34.034443,-118.264257,15:46,15:47,Airport,210,0.3125,0,0.031761537
342,432995,34.034443,-118.264257,15:51,15:52,Asian Restaurant,267,0.397321429,0,0.041948401
343,432995,34.034443,-118.264257,15:56,15:57,Gaming Cafe,145,0.431547619,0,0.047155563
344,432995,34.034443,-118.264257,16:00,16:01,Wings Joint,445,0.662202381,0,0.069184649
345,432995,34.034443,-118.264257,16:02,16:03,Korean Restaurant,435,0.647321429,0,0.069852101
346,432995,34.034443,-118.264257,16:06,16:07,General Travel,532,0.791666667,0,0.08249861
347,432995,34.034443,-118.264257,16:09,16:10,Falafel Restaurant,203,0.90625,0,0.088045682
348,432995,34.034443,-118.264257,16:10,16:11,Other Great Outdoors,320,0.476190476,0,0.0459859
349,432995,34.034443,-118.264257,16:11,16:12,Antique Shop,371,0.552083333,0,0.060562437
350,432995,34.034443,-118.264257,16:14,16:15,Outdoors & Recreation,260,0.386904762,0,0.042118341
351,432995,34.034443,-118.264257,16:15,16:16,Mediterranean Restaurant,590,0.87797619,0,0.080001366
352,432995,34.034443,-118.264257,16:16,16:17,Scenic Lookout,525,0.78125,0,0.072946954
353,432995,34.034443,-118.264257,16:18,16:19,Recycling Facility,324,0.482142857,0,0.052878843
354,432995,34.034443,-118.264257,16:19,16:20,Professional & Other Places,298,0.443452381,0,0.047057094
355,432995,34.034443,-118.264257,16:20,16:21,Electronics Store,82,0.12202381,0,0.01251905
356,432995,34.034443,-118.264257,16:24,16:25,Financial or Legal Service,456,0.678571429,0,0.071006185
357,432995,34.034443,-118.264257,16:26,16:27,Arts & Crafts Store,580,1.726190476,0,0.174297294
358,432995,34.034443,-118.264257,16:27,16:28,Taco Place,146,0.43452381,0,0.046146999
359,432995,34.034443,-118.264257,16:30,16:31,Tapas Restaurant,200,0.297619048,0,0.029276935
360,432995,34.034443,-118.264257,16:31,16:32,Vegetarian / Vegan Restaurant,440,1.30952381,0,0.143039749
361,432995,34.034443,-118.264257,16:32,16:33,Snack Place,342,0.508928571,0,0.05556644
362,432995,34.034443,-118.264257,16:37,16:38,Sculpture Garden,445,1.324404762,0,0.144848578
363,432995,34.034443,-118.264257,16:38,16:39,Pizza Place,95,0.141369048,0,0.014942552
364,432995,34.034443,-118.264257,16:40,16:41,Clothing Store,364,0.541666667,0,0.052933609
365,432995,34.034443,-118.264257,16:41,16:42,Mac & Cheese Joint,399,0.59375,0,0.05733725
366,432995,34.034443,-118.264257,16:44,16:45,Event Space,436,0.648809524,0,0.062921935
367,432995,34.034443,-118.264257,16:45,16:46,Indian Restaurant,319,0.949404762,0,0.088734529
368,432995,34.034443,-118.264257,16:52,16:53,Steakhouse,83,0.123511905,0,0.012456431
369,432995,34.034443,-118.264257,16:58,16:59,Middle School,470,0.699404762,0,0.073924931
370,432995,34.034443,-118.264257,16:59,17:00,Playground,663,0.986607143,0,0.107418353
371,432995,34.034443,-118.264257,17:03,17:04,Hotel,316,0.94047619,0,0.09455801
372,432995,34.034443,-118.264257,17:08,17:09,General Travel,631,0.938988095,0,0.087855086
373,432995,34.034443,-118.264257,17:09,17:10,Gaming Cafe,334,0.49702381,0,0.054481586
374,432995,34.034443,-118.264257,17:11,17:12,Donut Shop,240,0.357142857,0,0.034594352
375,432995,34.034443,-118.264257,17:14,17:15,River,300,0.446428571,0,0.043661592
376,432995,34.034443,-118.264257,17:15,17:16,Library,609,0.90625,0,0.087669405
377,432995,34.034443,-118.264257,17:24,17:25,Fair,638,2.848214286,0,0.287313537
378,432995,34.034443,-118.264257,17:26,17:27,Light Rail,473,1.407738095,0,0.141034426
379,432995,34.034443,-118.264257,17:27,17:28,Other Nightlife,357,0.53125,0,0.052062794
380,432995,34.034443,-118.264257,17:30,17:31,Financial or Legal Service,206,0.306547619,0,0.032978244
381,432995,34.034443,-118.264257,17:32,17:33,Laundry Service,396,0.589285714,0,0.055565578
382,432995,34.034443,-118.264257,17:36,17:37,Office,422,0.62797619,0,0.057911965
383,432995,34.034443,-118.264257,17:38,17:39,Bank,232,0.345238095,0,0.037747864
384,432995,34.034443,-118.264257,17:40,17:41,Convenience Store,431,0.641369048,0,0.060319502
385,432995,34.034443,-118.264257,17:42,17:43,Museum,80,0.119047619,0,0.012760386
386,432995,34.034443,-118.264257,17:43,17:44,Gastropub,601,0.894345238,0,0.093541732
387,432995,34.034443,-118.264257,17:44,17:45,Ice Cream Shop,497,0.739583333,0,0.075487858
388,432995,34.034443,-118.264257,17:47,17:48,Bagel Shop,103,0.15327381,0,0.014173015
389,432995,34.034443,-118.264257,17:50,17:51,Flower Shop,449,0.668154762,0,0.060606516
390,432995,34.034443,-118.264257,17:51,17:52,School,598,0.889880952,0,0.082965584
391,432995,34.034443,-118.264257,17:52,17:53,Asian Restaurant,516,1.535714286,0,0.145327964
392,432995,34.034443,-118.264257,17:54,17:55,Church,597,0.888392857,0,0.095055637
393,432995,34.034443,-118.264257,17:56,17:57,Music Venue,473,1.407738095,0,0.151513979
394,432995,34.034443,-118.264257,17:57,17:58,Deli / Bodega,125,0.186011905,0,0.020017945
395,432995,34.034443,-118.264257,17:58,17:59,Home (private),385,0.572916667,0,0.054314589
396,432995,34.034443,-118.264257,18:00,18:01,Video Game Store,618,0.919642857,0,0.092133396
397,432995,34.034443,-118.264257,18:02,18:03,Moving Target,301,0.447916667,0,0.043127937
398,432995,34.034443,-118.264257,18:03,18:04,Peruvian Restaurant,125,0.37202381,0,0.040299874
399,432995,34.034443,-118.264257,18:05,18:06,Pet Service,179,0.532738095,0,0.056578714
400,432995,34.034443,-118.264257,18:06,18:07,Snack Place,344,0.511904762,0,0.050788993
401,432995,34.034443,-118.264257,18:07,18:08,Professional & Other Places,401,0.59672619,0,0.063048266
402,432995,34.034443,-118.264257,18:09,18:10,Portuguese Restaurant,430,0.639880952,0,0.060735283
403,432995,34.034443,-118.264257,18:13,18:14,Bookstore,108,0.160714286,0,0.017356018
404,432995,34.034443,-118.264257,18:15,18:16,Temple,593,0.882440476,0,0.091074735
405,432995,34.034443,-118.264257,18:21,18:22,Racetrack,595,0.885416667,0,0.088498039
406,432995,34.034443,-118.264257,18:22,18:23,College & University,342,1.017857143,0,0.104843033
407,432995,34.034443,-118.264257,18:23,18:24,Brewery,165,0.245535714,0,0.026115481
408,432995,34.034443,-118.264257,18:24,18:25,Hobby Shop,101,0.150297619,0,0.014505032
409,432995,34.034443,-118.264257,18:27,18:28,Campground,306,0.455357143,0,0.044341883
410,432995,34.034443,-118.264257,18:28,18:29,Sculpture Garden,81,0.241071429,0,0.023272465
411,432995,34.034443,-118.264257,18:30,18:31,Snack Place,347,1.032738095,0,0.105990705
412,432995,34.034443,-118.264257,18:32,18:33,Cosmetics Shop,634,0.943452381,0,0.087008016
413,432995,34.034443,-118.264257,18:38,18:39,Shop & Service,289,0.430059524,0,0.042093325
414,432995,34.034443,-118.264257,18:41,18:42,Bike Shop,506,0.75297619,0,0.080201193
415,432995,34.034443,-118.264257,18:42,18:43,Afghan Restaurant,393,0.584821429,0,0.063878705
416,432995,34.034443,-118.264257,18:45,18:46,Motorcycle Shop,219,0.651785714,0,0.063227353
417,432995,34.034443,-118.264257,18:47,18:48,Scenic Lookout,664,0.988095238,0,0.104894275
418,432995,34.034443,-118.264257,18:50,18:51,Camera Store,105,0.3125,0,0.029477537
419,432995,34.034443,-118.264257,18:53,18:54,Café,195,0.290178571,0,0.029617729
420,432995,34.034443,-118.264257,18:54,18:55,Community College,516,0.767857143,0,0.074802756
421,432995,34.034443,-118.264257,18:55,18:56,Music School,307,0.456845238,0,0.043585487
422,432995,34.034443,-118.264257,18:56,18:57,Deli / Bodega,582,0.866071429,0,0.07943424
423,432995,34.034443,-118.264257,19:01,19:02,Deli / Bodega,615,0.915178571,0,0.100328123
424,432995,34.034443,-118.264257,19:03,19:04,College Stadium,377,0.561011905,0,0.053941924
425,432995,34.034443,-118.264257,19:04,19:05,American Restaurant,211,0.62797619,0,0.066807561
426,432995,34.034443,-118.264257,19:07,19:08,College Theater,373,0.555059524,0,0.053764563
427,432995,34.034443,-118.264257,19:15,19:16,Home (private),664,0.988095238,0,0.105879468
428,432995,34.034443,-118.264257,19:16,19:17,Salad Place,472,0.702380952,0,0.067871951
429,432995,34.034443,-118.264257,19:18,19:19,University,237,0.705357143,0,0.070547587
430,432995,34.034443,-118.264257,19:22,19:23,School,474,0.705357143,0,0.074825282
431,432995,34.034443,-118.264257,19:23,19:24,Ferry,367,2.18452381,0,0.207801878
432,432995,34.034443,-118.264257,19:24,19:25,Steakhouse,267,0.397321429,0,0.039143016
433,432995,34.034443,-118.264257,19:26,19:27,Moroccan Restaurant,268,0.398809524,0,0.039880442
434,432995,34.034443,-118.264257,19:34,19:35,Newsstand,513,0.763392857,0,0.070804787
435,432995,34.034443,-118.264257,19:35,19:36,Sculpture Garden,337,0.501488095,0,0.054575537
436,432995,34.034443,-118.264257,19:36,19:37,Other Nightlife,313,0.46577381,0,0.049801671
437,432995,34.034443,-118.264257,19:37,19:38,Coffee Shop,360,0.535714286,0,0.055774183
438,432995,34.034443,-118.264257,19:39,19:40,Gastropub,86,0.12797619,0,0.01395501
439,432995,34.034443,-118.264257,19:43,19:44,Rest Area,514,1.529761905,0,0.15807625
440,432995,34.034443,-118.264257,19:45,19:46,Convention Center,393,0.584821429,0,0.062803253
441,432995,34.034443,-118.264257,19:46,19:47,History Museum,292,0.43452381,0,0.041260874
442,432995,34.034443,-118.264257,19:49,19:50,Steakhouse,251,0.373511905,0,0.035191359
443,432995,34.034443,-118.264257,19:51,19:52,French Restaurant,244,1.089285714,0,0.110417943
444,432995,34.034443,-118.264257,19:52,19:53,Medical Center,474,0.705357143,0,0.068982728
445,432995,34.034443,-118.264257,19:54,19:55,School,276,0.410714286,0,0.043983744
446,432995,34.034443,-118.264257,19:55,19:56,Garden,482,0.717261905,0,0.075482775
447,432995,34.034443,-118.264257,19:56,19:57,Snack Place,443,0.65922619,0,0.061702204
448,432995,34.034443,-118.264257,20:03,20:04,Convention Center,560,0.833333333,0,0.082008221
449,432995,34.034443,-118.264257,20:06,20:07,Record Shop,556,0.827380952,0,0.085638796
450,432995,34.034443,-118.264257,20:10,20:11,Concert Hall,149,0.22172619,0,0.024038271
451,432995,34.034443,-118.264257,20:18,20:19,Neighborhood,252,0.375,0,0.038436211
452,432995,34.034443,-118.264257,20:19,20:20,College Academic Building,519,0.772321429,0,0.076677488
453,432995,34.034443,-118.264257,20:21,20:22,Eastern European Restaurant,302,0.449404762,0,0.044167539
454,432995,34.034443,-118.264257,20:24,20:25,Vietnamese Restaurant,621,0.924107143,0,0.09419062
455,432995,34.034443,-118.264257,20:26,20:27,Gastropub,270,0.803571429,0,0.074748667
456,432995,34.034443,-118.264257,20:29,20:30,Peruvian Restaurant,629,0.936011905,0,0.095157432
457,432995,34.034443,-118.264257,20:31,20:32,Southern / Soul Food Restaurant,287,0.427083333,0,0.04669128
458,432995,34.034443,-118.264257,20:38,20:39,Miscellaneous Shop,520,0.773809524,0,0.071201901
459,432995,34.034443,-118.264257,20:39,20:40,Department Store,351,0.522321429,0,0.048700315
460,432995,34.034443,-118.264257,20:42,20:43,German Restaurant,297,0.441964286,0,0.040708462
461,432995,34.034443,-118.264257,20:43,20:44,Synagogue,256,0.380952381,0,0.039469946
462,432995,34.034443,-118.264257,20:46,20:47,Gaming Cafe,549,0.816964286,0,0.083561012
463,432995,34.034443,-118.264257,20:48,20:49,Theater,132,0.196428571,0,0.018144757
464,432995,34.034443,-118.264257,20:52,20:53,Pool Hall,278,0.413690476,0,0.04198348
465,432995,34.034443,-118.264257,20:53,20:54,College Stadium,468,0.696428571,0,0.072188254
466,432995,34.034443,-118.264257,20:54,20:55,School,564,0.839285714,0,0.080413119
467,432995,34.034443,-118.264257,20:57,20:58,Art Museum,107,0.318452381,0,0.031607355
468,432995,34.034443,-118.264257,21:00,21:01,Ski Area,260,0.773809524,0,0.082300442
469,432995,34.034443,-118.264257,21:01,21:02,Garden Center,223,0.995535714,0,0.090011757
470,432995,34.034443,-118.264257,21:03,21:04,Indian Restaurant,171,0.254464286,0,0.026163219
471,432995,34.034443,-118.264257,21:04,21:05,Mall,120,0.178571429,0,0.019336345
472,432995,34.034443,-118.264257,21:06,21:07,Road,533,0.793154762,0,0.084141923
473,432995,34.034443,-118.264257,21:07,21:08,City,482,0.717261905,0,0.066838752
474,432995,34.034443,-118.264257,21:09,21:10,College & University,518,0.770833333,0,0.083903811
475,432995,34.034443,-118.264257,21:14,21:15,Drugstore / Pharmacy,123,0.183035714,0,0.019084595
476,432995,34.034443,-118.264257,21:15,21:16,Historic Site,143,0.212797619,0,0.020634315
477,432995,34.034443,-118.264257,21:17,21:18,Argentinian Restaurant,224,0.666666667,0,0.073119043
478,432995,34.034443,-118.264257,21:20,21:21,City,409,0.608630952,0,0.061858176
479,432995,34.034443,-118.264257,21:21,21:22,Salon / Barbershop,594,1.767857143,0,0.182510246
480,432995,34.034443,-118.264257,21:24,21:25,Antique Shop,123,0.549107143,0,0.059196097
481,432995,34.034443,-118.264257,21:25,21:26,French Restaurant,638,0.949404762,0,0.097920985
482,432995,34.034443,-118.264257,21:27,21:28,Other Great Outdoors,445,0.662202381,0,0.062767474
483,432995,34.034443,-118.264257,21:32,21:33,Mac & Cheese Joint,393,1.169642857,0,0.115634963
484,432995,34.034443,-118.264257,21:33,21:34,Trade School,517,0.769345238,0,0.081395763
485,432995,34.034443,-118.264257,21:36,21:37,Toy / Game Store,432,0.642857143,0,0.062596858
486,432995,34.034443,-118.264257,21:39,21:40,Brewery,583,1.735119048,0,0.166584973
487,432995,34.034443,-118.264257,21:42,21:43,Library,488,0.726190476,0,0.073955211
488,432995,34.034443,-118.264257,21:45,21:46,Garden Center,392,0.583333333,0,0.057561962
489,432995,34.034443,-118.264257,21:48,21:49,Korean Restaurant,469,0.697916667,0,0.074853997
490,432995,34.034443,-118.264257,21:49,21:50,Temple,206,0.919642857,0,0.091027096
491,432995,34.034443,-118.264257,21:53,21:54,Trade School,156,0.696428571,0,0.072084252
492,432995,34.034443,-118.264257,21:57,21:58,Aquarium,406,0.604166667,0,0.056101796
493,432995,34.034443,-118.264257,21:58,21:59,Airport,572,1.702380952,0,0.186006864
494,432995,34.034443,-118.264257,21:59,22:00,Mac & Cheese Joint,248,0.369047619,0,0.038129187
495,432995,34.034443,-118.264257,22:00,22:01,Neighborhood,481,1.431547619,0,0.131794149
496,432995,34.034443,-118.264257,22:02,22:03,Event Space,509,0.757440476,0,0.073300837
497,432995,34.034443,-118.264257,22:04,22:05,Music Store,448,0.666666667,0,0.069381822
498,432995,34.034443,-118.264257,22:05,22:06,Light Rail,310,0.461309524,0,0.047815524
499,432995,34.034443,-118.264257,22:07,22:08,Sandwich Place,462,0.6875,0,0.069889326
500,432995,34.034443,-118.264257,22:08,22:09,Campground,627,0.933035714,0,0.099291012
501,432995,34.034443,-118.264257,22:10,22:11,Sorority House,669,0.995535714,0,0.098393616
502,432995,34.034443,-118.264257,22:11,22:12,Newsstand,476,1.416666667,0,0.148437535
503,432995,34.034443,-118.264257,22:16,22:17,Tea Room,565,1.681547619,0,0.153416991
504,432995,34.034443,-118.264257,22:18,22:19,Storage Facility,557,0.828869048,0,0.078680075
505,432995,34.034443,-118.264257,22:19,22:20,Aquarium,464,0.69047619,0,0.072558372
506,432995,34.034443,-118.264257,22:24,22:25,French Restaurant,365,0.543154762,0,0.052592179
507,432995,34.034443,-118.264257,22:27,22:28,Antique Shop,388,1.154761905,0,0.104188776
508,432995,34.034443,-118.264257,22:29,22:30,Brazilian Restaurant,590,0.87797619,0,0.080494011
509,432995,34.034443,-118.264257,22:30,22:31,Housing Development,443,0.65922619,0,0.071607387
