B_index,B_id,Latitude,Longitude,Media,B_Size,Zone,End_time,Start_time,Influence,Cost
307,195,40.74442,-73.93895,Poster,242.74,3,0:10,0:05,0.011599924,0.001247334
308,195,40.74442,-73.93895,Poster,242.74,3,1:25,1:20,0.011599924,0.001152188
309,195,40.74442,-73.93895,Poster,242.74,3,13:15,13:10,0.023199847,0.002442626
310,195,40.74442,-73.93895,Poster,242.74,3,14:15,14:10,0.011599924,0.001240695
311,195,40.74442,-73.93895,Poster,242.74,3,17:05,17:00,0.011599924,0.001243918
312,195,40.74442,-73.93895,Poster,242.74,3,23:35,23:30,0.011599924,0.001246367
313,196,40.74001,-73.93454,Poster,242.74,3,0:20,0:15,0.011599924,0.001173325
314,212,40.87211,-73.85539,Poster,242.74,1,7:05,7:00,0.011599924,0.001159634
315,212,40.87211,-73.85539,Poster,242.74,1,14:15,14:10,0.011599924,0.001147923
316,212,40.87211,-73.85539,Poster,242.74,1,16:55,16:50,0.011599924,0.001164458
317,215,40.87909,-73.84348,Poster,242.74,1,1:30,1:25,0.011599924,0.001169922
318,215,40.87909,-73.84348,Poster,242.74,1,1:55,1:50,0.011599924,0.001087361
319,215,40.87909,-73.84348,Poster,242.74,1,4:10,4:05,0.011599924,0.001053352
320,215,40.87909,-73.84348,Poster,242.74,1,11:15,11:10,0.011599924,0.001203215
321,215,40.87909,-73.84348,Poster,242.74,1,11:50,11:45,0.011599924,0.001206534
322,215,40.87909,-73.84348,Poster,242.74,1,14:30,14:25,0.011599924,0.001256947
323,215,40.87909,-73.84348,Poster,242.74,1,16:15,16:10,0.011599924,0.001176416
324,215,40.87909,-73.84348,Poster,242.74,1,17:55,17:50,0.023199847,0.002546367
325,215,40.87909,-73.84348,Poster,242.74,1,20:55,20:50,0.011599924,0.001062225
326,215,40.87909,-73.84348,Poster,242.74,1,21:45,21:40,0.011599924,0.001082749
327,216,40.87909,-73.84348,Poster,242.74,1,1:30,1:25,0.011599924,0.001045966
328,216,40.87909,-73.84348,Poster,242.74,1,1:55,1:50,0.011599924,0.001157301
329,216,40.87909,-73.84348,Poster,242.74,1,4:10,4:05,0.011599924,0.001150971
330,216,40.87909,-73.84348,Poster,242.74,1,11:15,11:10,0.011599924,0.001175424
331,216,40.87909,-73.84348,Poster,242.74,1,11:50,11:45,0.011599924,0.00125341
332,216,40.87909,-73.84348,Poster,242.74,1,14:30,14:25,0.011599924,0.001222003
333,216,40.87909,-73.84348,Poster,242.74,1,16:15,16:10,0.011599924,0.001171389
334,216,40.87909,-73.84348,Poster,242.74,1,17:55,17:50,0.023199847,0.002227882
335,216,40.87909,-73.84348,Poster,242.74,1,20:55,20:50,0.011599924,0.001126889
336,216,40.87909,-73.84348,Poster,242.74,1,21:45,21:40,0.011599924,0.001051308
337,222,40.815735,-73.895822,Poster,242.74,1,2:30,2:25,0.011599924,0.001111315
338,222,40.815735,-73.895822,Poster,242.74,1,9:20,9:15,0.011599924,0.001062836
339,222,40.815735,-73.895822,Poster,242.74,1,9:40,9:35,0.011599924,0.001194484
340,222,40.815735,-73.895822,Poster,242.74,1,15:15,15:10,0.011599924,0.001111292
341,257,40.83036,-73.90452,Poster,242.74,1,10:45,10:40,0.011599924,0.001079783
342,257,40.83036,-73.90452,Poster,242.74,1,11:35,11:30,0.011599924,0.001184409
343,257,40.83036,-73.90452,Poster,242.74,1,12:35,12:30,0.011599924,0.001101983
344,257,40.83036,-73.90452,Poster,242.74,1,16:20,16:15,0.011599924,0.001134575
345,257,40.83036,-73.90452,Poster,242.74,1,16:45,16:40,0.011599924,0.001250167
346,257,40.83036,-73.90452,Poster,242.74,1,17:35,17:30,0.011599924,0.001108686
347,258,40.83036,-73.90452,Poster,242.74,1,10:45,10:40,0.011599924,0.001085012
348,258,40.83036,-73.90452,Poster,242.74,1,11:35,11:30,0.011599924,0.001198808
349,258,40.83036,-73.90452,Poster,242.74,1,12:35,12:30,0.011599924,0.001073413
350,258,40.83036,-73.90452,Poster,242.74,1,16:20,16:15,0.011599924,0.001072769
351,258,40.83036,-73.90452,Poster,242.74,1,16:45,16:40,0.011599924,0.001169572
352,258,40.83036,-73.90452,Poster,242.74,1,17:35,17:30,0.011599924,0.001058617
353,261,40.83584629,-73.8836622,Poster,242.74,1,0:25,0:20,0.011599924,0.001220479
354,262,40.83584629,-73.8836622,Poster,242.74,1,0:25,0:20,0.011599924,0.001259005
355,288,40.86193,-73.89267,Poster,242.74,1,16:50,16:45,0.011599924,0.001159705
356,288,40.86193,-73.89267,Poster,242.74,1,17:55,17:50,0.023199847,0.002287885
357,288,40.86193,-73.89267,Poster,242.74,1,19:55,19:50,0.011599924,0.001131471
358,288,40.86193,-73.89267,Poster,242.74,1,20:20,20:15,0.011599924,0.001075435
359,288,40.86193,-73.89267,Poster,242.74,1,20:30,20:25,0.011599924,0.00116817
360,288,40.86193,-73.89267,Poster,242.74,1,23:25,23:20,0.011599924,0.001082955
361,288,40.86193,-73.89267,Poster,242.74,1,23:30,23:25,0.011599924,0.00110102
362,289,40.85945,-73.887455,Poster,242.74,1,0:40,0:35,0.011599924,0.001084777
363,289,40.85945,-73.887455,Poster,242.74,1,1:40,1:35,0.011599924,0.001131847
364,289,40.85945,-73.887455,Poster,242.74,1,4:25,4:20,0.011599924,0.001131734
365,289,40.85945,-73.887455,Poster,242.74,1,6:35,6:30,0.011599924,0.001067412
366,289,40.85945,-73.887455,Poster,242.74,1,6:55,6:50,0.011599924,0.001271881
367,289,40.85945,-73.887455,Poster,242.74,1,10:50,10:45,0.011599924,0.001128955
368,289,40.85945,-73.887455,Poster,242.74,1,12:25,12:20,0.011599924,0.001186172
369,289,40.85945,-73.887455,Poster,242.74,1,15:45,15:40,0.011599924,0.001101167
370,289,40.85945,-73.887455,Poster,242.74,1,17:10,17:05,0.011599924,0.001213965
371,289,40.85945,-73.887455,Poster,242.74,1,19:20,19:15,0.011599924,0.001182796
372,289,40.85945,-73.887455,Poster,242.74,1,0.833333333,19:55,0.011599924,0.001064614
373,289,40.85945,-73.887455,Poster,242.74,1,22:45,22:40,0.011599924,0.001044951
374,289,40.85945,-73.887455,Poster,242.74,1,23:40,23:35,0.011599924,0.001137095
375,290,40.85945,-73.887455,Poster,242.74,1,0:40,0:35,0.011599924,0.001157937
376,290,40.85945,-73.887455,Poster,242.74,1,1:40,1:35,0.011599924,0.001167265
377,290,40.85945,-73.887455,Poster,242.74,1,4:25,4:20,0.011599924,0.001219323
378,290,40.85945,-73.887455,Poster,242.74,1,6:35,6:30,0.011599924,0.001046481
379,290,40.85945,-73.887455,Poster,242.74,1,6:55,6:50,0.011599924,0.001224773
380,290,40.85945,-73.887455,Poster,242.74,1,10:50,10:45,0.011599924,0.001078408
381,290,40.85945,-73.887455,Poster,242.74,1,12:25,12:20,0.011599924,0.001133361
382,290,40.85945,-73.887455,Poster,242.74,1,15:45,15:40,0.011599924,0.001052204
383,290,40.85945,-73.887455,Poster,242.74,1,17:10,17:05,0.011599924,0.001180377
384,290,40.85945,-73.887455,Poster,242.74,1,19:20,19:15,0.011599924,0.001136331
385,290,40.85945,-73.887455,Poster,242.74,1,0.833333333,19:55,0.011599924,0.001189213
386,290,40.85945,-73.887455,Poster,242.74,1,22:45,22:40,0.011599924,0.001259112
387,290,40.85945,-73.887455,Poster,242.74,1,23:40,23:35,0.011599924,0.001155983
388,291,40.86225,-73.89897,Poster,242.74,1,5:35,5:30,0.011599924,0.001240941
389,291,40.86225,-73.89897,Poster,242.74,1,13:05,13:00,0.011599924,0.001091597
390,291,40.86225,-73.89897,Poster,242.74,1,13:50,13:45,0.011599924,0.001252294
391,292,40.86225,-73.89897,Poster,242.74,1,5:35,5:30,0.011599924,0.001073124
392,292,40.86225,-73.89897,Poster,242.74,1,13:05,13:00,0.011599924,0.00110597
393,292,40.86225,-73.89897,Poster,242.74,1,13:50,13:45,0.011599924,0.00112848
394,296,40.8666,-73.89536,Poster,242.74,1,0:10,0:05,0.011599924,0.001120689
395,296,40.8666,-73.89536,Poster,242.74,1,0:15,0:10,0.011599924,0.001241859
396,296,40.8666,-73.89536,Poster,242.74,1,0:20,0:15,0.046399694,0.004470782
397,296,40.8666,-73.89536,Poster,242.74,1,0:25,0:20,0.011599924,0.001152553
398,296,40.8666,-73.89536,Poster,242.74,1,0:30,0:25,0.011599924,0.00105285
399,296,40.8666,-73.89536,Poster,242.74,1,0:35,0:30,0.011599924,0.001112249
400,296,40.8666,-73.89536,Poster,242.74,1,0:40,0:35,0.011599924,0.001054977
401,296,40.8666,-73.89536,Poster,242.74,1,0:55,0:50,0.023199847,0.002147082
402,296,40.8666,-73.89536,Poster,242.74,1,0.041666667,0:55,0.011599924,0.00124331
403,296,40.8666,-73.89536,Poster,242.74,1,1:15,1:10,0.011599924,0.001056991
404,296,40.8666,-73.89536,Poster,242.74,1,1:30,1:25,0.011599924,0.001197439
405,296,40.8666,-73.89536,Poster,242.74,1,1:35,1:30,0.011599924,0.001175032
406,296,40.8666,-73.89536,Poster,242.74,1,1:40,1:35,0.011599924,0.001063432
407,296,40.8666,-73.89536,Poster,242.74,1,1:50,1:45,0.023199847,0.002511766
408,296,40.8666,-73.89536,Poster,242.74,1,1:55,1:50,0.023199847,0.002127102
409,296,40.8666,-73.89536,Poster,242.74,1,2:20,2:15,0.011599924,0.001146326
410,296,40.8666,-73.89536,Poster,242.74,1,2:25,2:20,0.011599924,0.001129907
411,296,40.8666,-73.89536,Poster,242.74,1,2:50,2:45,0.011599924,0.001110581
412,296,40.8666,-73.89536,Poster,242.74,1,3:05,3:00,0.011599924,0.001242726
413,296,40.8666,-73.89536,Poster,242.74,1,4:05,4:00,0.011599924,0.001271069
414,296,40.8666,-73.89536,Poster,242.74,1,4:10,4:05,0.011599924,0.001162848
415,296,40.8666,-73.89536,Poster,242.74,1,4:20,4:15,0.011599924,0.001066234
416,296,40.8666,-73.89536,Poster,242.74,1,4:25,4:20,0.011599924,0.001074305
417,296,40.8666,-73.89536,Poster,242.74,1,4:30,4:25,0.023199847,0.002396774
418,296,40.8666,-73.89536,Poster,242.74,1,4:40,4:35,0.011599924,0.001143886
419,296,40.8666,-73.89536,Poster,242.74,1,4:45,4:40,0.034799771,0.00335107
420,296,40.8666,-73.89536,Poster,242.74,1,4:50,4:45,0.011599924,0.001134121
421,296,40.8666,-73.89536,Poster,242.74,1,4:55,4:50,0.023199847,0.002137139
422,296,40.8666,-73.89536,Poster,242.74,1,0.208333333,4:55,0.023199847,0.002247645
423,296,40.8666,-73.89536,Poster,242.74,1,5:55,5:50,0.011599924,0.001269919
424,296,40.8666,-73.89536,Poster,242.74,1,6:05,6:00,0.023199847,0.002474988
425,296,40.8666,-73.89536,Poster,242.74,1,6:35,6:30,0.011599924,0.001222403
426,296,40.8666,-73.89536,Poster,242.74,1,6:45,6:40,0.011599924,0.001260192
427,296,40.8666,-73.89536,Poster,242.74,1,7:05,7:00,0.011599924,0.001235079
428,296,40.8666,-73.89536,Poster,242.74,1,7:25,7:20,0.011599924,0.001201114
429,296,40.8666,-73.89536,Poster,242.74,1,7:40,7:35,0.011599924,0.001044053
430,296,40.8666,-73.89536,Poster,242.74,1,8:15,8:10,0.011599924,0.001207028
431,296,40.8666,-73.89536,Poster,242.74,1,8:30,8:25,0.011599924,0.001162748
432,296,40.8666,-73.89536,Poster,242.74,1,8:40,8:35,0.011599924,0.001172101
433,296,40.8666,-73.89536,Poster,242.74,1,8:45,8:40,0.011599924,0.001250533
434,296,40.8666,-73.89536,Poster,242.74,1,9:20,9:15,0.023199847,0.002226086
435,296,40.8666,-73.89536,Poster,242.74,1,9:30,9:25,0.023199847,0.00231001
436,296,40.8666,-73.89536,Poster,242.74,1,9:50,9:45,0.011599924,0.001092028
437,296,40.8666,-73.89536,Poster,242.74,1,0.416666667,9:55,0.011599924,0.001262036
438,296,40.8666,-73.89536,Poster,242.74,1,10:10,10:05,0.023199847,0.002112883
439,296,40.8666,-73.89536,Poster,242.74,1,10:20,10:15,0.011599924,0.00116512
440,296,40.8666,-73.89536,Poster,242.74,1,10:25,10:20,0.023199847,0.002428425
441,296,40.8666,-73.89536,Poster,242.74,1,10:30,10:25,0.011599924,0.001243329
442,296,40.8666,-73.89536,Poster,242.74,1,10:55,10:50,0.011599924,0.001046895
443,296,40.8666,-73.89536,Poster,242.74,1,11:15,11:10,0.023199847,0.002336406
444,296,40.8666,-73.89536,Poster,242.74,1,11:20,11:15,0.011599924,0.00121987
445,296,40.8666,-73.89536,Poster,242.74,1,11:35,11:30,0.046399694,0.004267462
446,296,40.8666,-73.89536,Poster,242.74,1,11:40,11:35,0.011599924,0.001071056
447,296,40.8666,-73.89536,Poster,242.74,1,11:55,11:50,0.011599924,0.001174151
448,296,40.8666,-73.89536,Poster,242.74,1,12:15,12:10,0.011599924,0.001230785
449,296,40.8666,-73.89536,Poster,242.74,1,12:25,12:20,0.011599924,0.001146702
450,296,40.8666,-73.89536,Poster,242.74,1,12:35,12:30,0.011599924,0.001082452
451,296,40.8666,-73.89536,Poster,242.74,1,12:55,12:50,0.011599924,0.001082392
452,296,40.8666,-73.89536,Poster,242.74,1,13:20,13:15,0.011599924,0.001067552
453,296,40.8666,-73.89536,Poster,242.74,1,13:35,13:30,0.011599924,0.001207216
454,296,40.8666,-73.89536,Poster,242.74,1,13:40,13:35,0.011599924,0.0010601
455,296,40.8666,-73.89536,Poster,242.74,1,13:50,13:45,0.011599924,0.001220775
456,296,40.8666,-73.89536,Poster,242.74,1,0.583333333,13:55,0.011599924,0.001138346
457,296,40.8666,-73.89536,Poster,242.74,1,0.625,14:55,0.023199847,0.002360544
458,296,40.8666,-73.89536,Poster,242.74,1,15:40,15:35,0.011599924,0.001137898
459,296,40.8666,-73.89536,Poster,242.74,1,16:10,16:05,0.011599924,0.001223565
460,296,40.8666,-73.89536,Poster,242.74,1,16:15,16:10,0.011599924,0.001154656
461,296,40.8666,-73.89536,Poster,242.74,1,16:20,16:15,0.011599924,0.001107967
462,296,40.8666,-73.89536,Poster,242.74,1,17:20,17:15,0.023199847,0.002520359
463,296,40.8666,-73.89536,Poster,242.74,1,17:30,17:25,0.011599924,0.00123478
464,296,40.8666,-73.89536,Poster,242.74,1,18:05,18:00,0.011599924,0.001226344
465,296,40.8666,-73.89536,Poster,242.74,1,18:45,18:40,0.011599924,0.001120639
466,296,40.8666,-73.89536,Poster,242.74,1,18:50,18:45,0.011599924,0.001237054
467,296,40.8666,-73.89536,Poster,242.74,1,0.791666667,18:55,0.011599924,0.001163111
468,296,40.8666,-73.89536,Poster,242.74,1,19:10,19:05,0.011599924,0.001216352
469,296,40.8666,-73.89536,Poster,242.74,1,19:30,19:25,0.011599924,0.001212802
470,296,40.8666,-73.89536,Poster,242.74,1,19:35,19:30,0.011599924,0.001183644
471,296,40.8666,-73.89536,Poster,242.74,1,19:55,19:50,0.023199847,0.002144523
472,296,40.8666,-73.89536,Poster,242.74,1,0.833333333,19:55,0.011599924,0.001164375
473,296,40.8666,-73.89536,Poster,242.74,1,20:20,20:15,0.023199847,0.002285177
474,296,40.8666,-73.89536,Poster,242.74,1,20:55,20:50,0.011599924,0.001256955
475,296,40.8666,-73.89536,Poster,242.74,1,0.875,20:55,0.011599924,0.001087614
476,296,40.8666,-73.89536,Poster,242.74,1,21:15,21:10,0.011599924,0.001220477
477,296,40.8666,-73.89536,Poster,242.74,1,21:35,21:30,0.011599924,0.001140196
478,296,40.8666,-73.89536,Poster,242.74,1,21:45,21:40,0.011599924,0.00112662
479,296,40.8666,-73.89536,Poster,242.74,1,21:50,21:45,0.011599924,0.001236708
480,296,40.8666,-73.89536,Poster,242.74,1,0.916666667,21:55,0.023199847,0.002204901
481,296,40.8666,-73.89536,Poster,242.74,1,22:45,22:40,0.011599924,0.001229309
482,296,40.8666,-73.89536,Poster,242.74,1,0.958333333,22:55,0.011599924,0.001215637
483,296,40.8666,-73.89536,Poster,242.74,1,23:05,23:00,0.011599924,0.001242411
484,296,40.8666,-73.89536,Poster,242.74,1,23:10,23:05,0.011599924,0.001233065
485,296,40.8666,-73.89536,Poster,242.74,1,23:15,23:10,0.011599924,0.001194738
486,296,40.8666,-73.89536,Poster,242.74,1,23:25,23:20,0.034799771,0.003328564
487,296,40.8666,-73.89536,Poster,242.74,1,23:45,23:40,0.011599924,0.001105423
488,296,40.8666,-73.89536,Poster,242.74,1,23:50,23:45,0.023199847,0.002294071
489,296,40.8666,-73.89536,Poster,242.74,1,23:55,23:50,0.034799771,0.003248266
490,297,40.8666,-73.89536,Poster,242.74,1,0:10,0:05,0.011599924,0.001166283
491,297,40.8666,-73.89536,Poster,242.74,1,0:15,0:10,0.011599924,0.00122959
492,297,40.8666,-73.89536,Poster,242.74,1,0:20,0:15,0.046399694,0.004432407
493,297,40.8666,-73.89536,Poster,242.74,1,0:25,0:20,0.011599924,0.001218782
494,297,40.8666,-73.89536,Poster,242.74,1,0:30,0:25,0.011599924,0.001055461
495,297,40.8666,-73.89536,Poster,242.74,1,0:35,0:30,0.011599924,0.001044705
496,297,40.8666,-73.89536,Poster,242.74,1,0:40,0:35,0.011599924,0.001080057
497,297,40.8666,-73.89536,Poster,242.74,1,0:55,0:50,0.023199847,0.002430612
498,297,40.8666,-73.89536,Poster,242.74,1,0.041666667,0:55,0.011599924,0.001263046
499,297,40.8666,-73.89536,Poster,242.74,1,1:15,1:10,0.011599924,0.001076254
500,297,40.8666,-73.89536,Poster,242.74,1,1:30,1:25,0.011599924,0.001128185
501,297,40.8666,-73.89536,Poster,242.74,1,1:35,1:30,0.011599924,0.001250714
502,297,40.8666,-73.89536,Poster,242.74,1,1:40,1:35,0.011599924,0.00127031
503,297,40.8666,-73.89536,Poster,242.74,1,1:50,1:45,0.023199847,0.002380023
504,297,40.8666,-73.89536,Poster,242.74,1,1:55,1:50,0.023199847,0.002189085
505,297,40.8666,-73.89536,Poster,242.74,1,2:20,2:15,0.011599924,0.00122106
506,297,40.8666,-73.89536,Poster,242.74,1,2:25,2:20,0.011599924,0.0011025
507,297,40.8666,-73.89536,Poster,242.74,1,2:50,2:45,0.011599924,0.001049666
508,297,40.8666,-73.89536,Poster,242.74,1,3:05,3:00,0.011599924,0.0011294
509,297,40.8666,-73.89536,Poster,242.74,1,4:05,4:00,0.011599924,0.001230682
510,297,40.8666,-73.89536,Poster,242.74,1,4:10,4:05,0.011599924,0.001130202
511,297,40.8666,-73.89536,Poster,242.74,1,4:20,4:15,0.011599924,0.001124479
512,297,40.8666,-73.89536,Poster,242.74,1,4:25,4:20,0.011599924,0.001245317
513,297,40.8666,-73.89536,Poster,242.74,1,4:30,4:25,0.023199847,0.002510544
514,297,40.8666,-73.89536,Poster,242.74,1,4:40,4:35,0.011599924,0.00125636
515,297,40.8666,-73.89536,Poster,242.74,1,4:45,4:40,0.034799771,0.003213163
516,297,40.8666,-73.89536,Poster,242.74,1,4:50,4:45,0.011599924,0.001121471
517,297,40.8666,-73.89536,Poster,242.74,1,4:55,4:50,0.023199847,0.002216785
518,297,40.8666,-73.89536,Poster,242.74,1,0.208333333,4:55,0.023199847,0.002431974
519,297,40.8666,-73.89536,Poster,242.74,1,5:55,5:50,0.011599924,0.001155542
520,297,40.8666,-73.89536,Poster,242.74,1,6:05,6:00,0.023199847,0.002498919
521,297,40.8666,-73.89536,Poster,242.74,1,6:35,6:30,0.011599924,0.001085124
522,297,40.8666,-73.89536,Poster,242.74,1,6:45,6:40,0.011599924,0.001245578
523,297,40.8666,-73.89536,Poster,242.74,1,7:05,7:00,0.011599924,0.00106764
524,297,40.8666,-73.89536,Poster,242.74,1,7:25,7:20,0.011599924,0.001062395
525,297,40.8666,-73.89536,Poster,242.74,1,7:40,7:35,0.011599924,0.00120749
526,297,40.8666,-73.89536,Poster,242.74,1,8:15,8:10,0.011599924,0.001193035
527,297,40.8666,-73.89536,Poster,242.74,1,8:30,8:25,0.011599924,0.001177019
528,297,40.8666,-73.89536,Poster,242.74,1,8:40,8:35,0.011599924,0.001270437
529,297,40.8666,-73.89536,Poster,242.74,1,8:45,8:40,0.011599924,0.001260995
530,297,40.8666,-73.89536,Poster,242.74,1,9:20,9:15,0.023199847,0.002543376
531,297,40.8666,-73.89536,Poster,242.74,1,9:30,9:25,0.023199847,0.002245155
532,297,40.8666,-73.89536,Poster,242.74,1,9:50,9:45,0.011599924,0.001122845
533,297,40.8666,-73.89536,Poster,242.74,1,0.416666667,9:55,0.011599924,0.001179678
534,297,40.8666,-73.89536,Poster,242.74,1,10:10,10:05,0.023199847,0.002469811
535,297,40.8666,-73.89536,Poster,242.74,1,10:20,10:15,0.011599924,0.001072061
536,297,40.8666,-73.89536,Poster,242.74,1,10:25,10:20,0.023199847,0.002451128
537,297,40.8666,-73.89536,Poster,242.74,1,10:30,10:25,0.011599924,0.001085647
538,297,40.8666,-73.89536,Poster,242.74,1,10:55,10:50,0.011599924,0.001208901
539,297,40.8666,-73.89536,Poster,242.74,1,11:15,11:10,0.023199847,0.002221656
540,297,40.8666,-73.89536,Poster,242.74,1,11:20,11:15,0.011599924,0.001263346
541,297,40.8666,-73.89536,Poster,242.74,1,11:35,11:30,0.046399694,0.004383493
542,297,40.8666,-73.89536,Poster,242.74,1,11:40,11:35,0.011599924,0.001124501
543,297,40.8666,-73.89536,Poster,242.74,1,11:55,11:50,0.011599924,0.001047768
544,297,40.8666,-73.89536,Poster,242.74,1,12:15,12:10,0.011599924,0.001260471
545,297,40.8666,-73.89536,Poster,242.74,1,12:25,12:20,0.011599924,0.001225948
546,297,40.8666,-73.89536,Poster,242.74,1,12:35,12:30,0.011599924,0.00122276
547,297,40.8666,-73.89536,Poster,242.74,1,12:55,12:50,0.011599924,0.001195175
548,297,40.8666,-73.89536,Poster,242.74,1,13:20,13:15,0.011599924,0.001086454
549,297,40.8666,-73.89536,Poster,242.74,1,13:35,13:30,0.011599924,0.00106521
550,297,40.8666,-73.89536,Poster,242.74,1,13:40,13:35,0.011599924,0.001044665
551,297,40.8666,-73.89536,Poster,242.74,1,13:50,13:45,0.011599924,0.001231248
552,297,40.8666,-73.89536,Poster,242.74,1,0.583333333,13:55,0.011599924,0.001114616
553,297,40.8666,-73.89536,Poster,242.74,1,0.625,14:55,0.023199847,0.002279762
554,297,40.8666,-73.89536,Poster,242.74,1,15:40,15:35,0.011599924,0.001115863
555,297,40.8666,-73.89536,Poster,242.74,1,16:10,16:05,0.011599924,0.00117904
556,297,40.8666,-73.89536,Poster,242.74,1,16:15,16:10,0.011599924,0.001178586
557,297,40.8666,-73.89536,Poster,242.74,1,16:20,16:15,0.011599924,0.001171134
558,297,40.8666,-73.89536,Poster,242.74,1,17:20,17:15,0.023199847,0.002094115
559,297,40.8666,-73.89536,Poster,242.74,1,17:30,17:25,0.011599924,0.001234657
560,297,40.8666,-73.89536,Poster,242.74,1,18:05,18:00,0.011599924,0.00109213
561,297,40.8666,-73.89536,Poster,242.74,1,18:45,18:40,0.011599924,0.001063592
562,297,40.8666,-73.89536,Poster,242.74,1,18:50,18:45,0.011599924,0.001265808
563,297,40.8666,-73.89536,Poster,242.74,1,0.791666667,18:55,0.011599924,0.001108312
564,297,40.8666,-73.89536,Poster,242.74,1,19:10,19:05,0.011599924,0.001267208
565,297,40.8666,-73.89536,Poster,242.74,1,19:30,19:25,0.011599924,0.001102879
566,297,40.8666,-73.89536,Poster,242.74,1,19:35,19:30,0.011599924,0.001052543
567,297,40.8666,-73.89536,Poster,242.74,1,19:55,19:50,0.023199847,0.002291732
568,297,40.8666,-73.89536,Poster,242.74,1,0.833333333,19:55,0.011599924,0.00105368
569,297,40.8666,-73.89536,Poster,242.74,1,20:20,20:15,0.023199847,0.002365983
570,297,40.8666,-73.89536,Poster,242.74,1,20:55,20:50,0.011599924,0.001275147
571,297,40.8666,-73.89536,Poster,242.74,1,0.875,20:55,0.011599924,0.001194601
572,297,40.8666,-73.89536,Poster,242.74,1,21:15,21:10,0.011599924,0.001260018
573,297,40.8666,-73.89536,Poster,242.74,1,21:35,21:30,0.011599924,0.001061151
